,type,id,attributes.adjusted_odds,attributes.board_time,attributes.custom_image,attributes.description,attributes.end_time,attributes.flash_sale_line_score,attributes.game_id,attributes.hr_20,attributes.in_game,attributes.is_live,attributes.is_promo,attributes.line_score,attributes.odds_type,attributes.projection_type,attributes.rank,attributes.refundable,attributes.start_time,attributes.stat_display_name,attributes.stat_type,attributes.status,attributes.today,attributes.tv_channel,attributes.updated_at,relationships.duration.data.type,relationships.duration.data.id,relationships.game.data.type,relationships.game.data.id,relationships.league.data.type,relationships.league.data.id,relationships.new_player.data.type,relationships.new_player.data.id,relationships.projection_type.data.type,relationships.projection_type.data.id,relationships.score.data,relationships.stat_type.data.type,relationships.stat_type.data.id,relationships.stat_average.data.type,relationships.stat_average.data.id,attributes.trending_count,type_new_player,id_new_player,attributes.combo,attributes.display_name,attributes.image_url,attributes.league,attributes.league_id,attributes.name,attributes.position,attributes.team,relationships.league.data.type_new_player,relationships.league.data.id_new_player,relationships.team_data.data.type,relationships.team_data.data.id
298,projection,3976059,True,2025-02-26T16:15:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,29.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-26T16:26:28-05:00,duration,11,game,49654,league,7,new_player,216747,projection_type,2,,stat_type,244,stat_average,75941,,new_player,216747,False,Josh Giddey,https://static.prizepicks.com/images/players/NBA/Josh_Giddey_NBA_player_Eo2a2f7DY9A2ZP7U05U3zq8h.webp,NBA,7.0,Josh Giddey,G,CHI,league,7,team,204
299,projection,3972940,True,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,1.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Blocked Shots,Blocked Shots,pre_game,True,,2025-02-26T18:20:23-05:00,duration,11,game,49654,league,7,new_player,221319,projection_type,2,,stat_type,21,stat_average,117923,,new_player,221319,False,Matas Buzelis,https://static.prizepicks.com/images/players/NBA/Matas_Buzelis_NBA_player_XvNO17DQRNhYtRc2NCRX2D0O.webp,NBA,7.0,Matas Buzelis,F,CHI,league,7,team,204
300,projection,3973090,True,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,19.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T15:18:38-05:00,duration,11,game,49654,league,7,new_player,216747,projection_type,2,,stat_type,19,stat_average,75930,,new_player,216747,False,Josh Giddey,https://static.prizepicks.com/images/players/NBA/Josh_Giddey_NBA_player_Eo2a2f7DY9A2ZP7U05U3zq8h.webp,NBA,7.0,Josh Giddey,G,CHI,league,7,team,204
301,projection,3973361,True,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,7.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T16:06:22-05:00,duration,11,game,49654,league,7,new_player,10731,projection_type,2,,stat_type,20,stat_average,76121,,new_player,10731,False,Coby White,https://static.prizepicks.com/images/players/NBA/Coby_White_NBA_player_jFaNrHRlDcfSWrHVDpYBzHCB.webp,NBA,7.0,Coby White,G,CHI,league,7,team,204
302,projection,3972822,True,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,1.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-26T15:18:40-05:00,duration,11,game,49654,league,7,new_player,229255,projection_type,2,,stat_type,31,stat_average,125697,,new_player,229255,False,Zach Collins,https://static.prizepicks.com/images/players/NBA/Zach_Collins_NBA_player_0bK2ltt71r75qS0H7D57WlBd.webp,NBA,7.0,Zach Collins,F-C,CHI,league,7,team,204
303,projection,3973197,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,2.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T10:31:17-05:00,duration,11,game,49654,league,7,new_player,3828,projection_type,2,,stat_type,20,stat_average,76456,,new_player,3828,False,Ivica Zubac,https://static.prizepicks.com/images/players/NBA/Ivica_Zubac_NBA_player_D6haTAv55SBuJmZtk3fQqBHe.webp,NBA,7.0,Ivica Zubac,C,LAC,league,7,team,214
304,projection,3972963,True,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,1.5,goblin,Single Stat,375,True,2025-02-26T20:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-26T15:18:39-05:00,duration,11,game,49654,league,7,new_player,53984,projection_type,2,,stat_type,31,stat_average,80947,,new_player,53984,False,Lonzo Ball,https://static.prizepicks.com/images/players/NBA/Lonzo_Ball_NBA_player_WuGQWAP0ugIEHqNusLiioIE4.webp,NBA,7.0,Lonzo Ball,G,CHI,league,7,team,204
305,projection,3973200,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,1.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Blocked Shots,Blocked Shots,pre_game,True,,2025-02-26T10:53:55-05:00,duration,11,game,49654,league,7,new_player,3828,projection_type,2,,stat_type,21,stat_average,80681,,new_player,3828,False,Ivica Zubac,https://static.prizepicks.com/images/players/NBA/Ivica_Zubac_NBA_player_D6haTAv55SBuJmZtk3fQqBHe.webp,NBA,7.0,Ivica Zubac,C,LAC,league,7,team,214
306,projection,3973201,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,2.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Blocked Shots,Blocked Shots,pre_game,True,,2025-02-26T10:26:45-05:00,duration,11,game,49654,league,7,new_player,3828,projection_type,2,,stat_type,21,stat_average,80681,,new_player,3828,False,Ivica Zubac,https://static.prizepicks.com/images/players/NBA/Ivica_Zubac_NBA_player_D6haTAv55SBuJmZtk3fQqBHe.webp,NBA,7.0,Ivica Zubac,C,LAC,league,7,team,214
307,projection,3973198,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,3.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T10:35:10-05:00,duration,11,game,49654,league,7,new_player,3828,projection_type,2,,stat_type,20,stat_average,76456,,new_player,3828,False,Ivica Zubac,https://static.prizepicks.com/images/players/NBA/Ivica_Zubac_NBA_player_D6haTAv55SBuJmZtk3fQqBHe.webp,NBA,7.0,Ivica Zubac,C,LAC,league,7,team,214
308,projection,3973199,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,0.5,goblin,Single Stat,375,True,2025-02-26T20:10:00-05:00,Blocked Shots,Blocked Shots,pre_game,True,,2025-02-26T10:47:01-05:00,duration,11,game,49654,league,7,new_player,3828,projection_type,2,,stat_type,21,stat_average,80681,,new_player,3828,False,Ivica Zubac,https://static.prizepicks.com/images/players/NBA/Ivica_Zubac_NBA_player_D6haTAv55SBuJmZtk3fQqBHe.webp,NBA,7.0,Ivica Zubac,C,LAC,league,7,team,214
309,projection,3973203,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,14.5,goblin,Single Stat,375,True,2025-02-26T20:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T10:39:22-05:00,duration,11,game,49654,league,7,new_player,3828,projection_type,2,,stat_type,19,stat_average,76393,,new_player,3828,False,Ivica Zubac,https://static.prizepicks.com/images/players/NBA/Ivica_Zubac_NBA_player_D6haTAv55SBuJmZtk3fQqBHe.webp,NBA,7.0,Ivica Zubac,C,LAC,league,7,team,214
310,projection,3973208,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,15.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T10:31:45-05:00,duration,11,game,49654,league,7,new_player,3828,projection_type,2,,stat_type,22,stat_average,76446,,new_player,3828,False,Ivica Zubac,https://static.prizepicks.com/images/players/NBA/Ivica_Zubac_NBA_player_D6haTAv55SBuJmZtk3fQqBHe.webp,NBA,7.0,Ivica Zubac,C,LAC,league,7,team,214
311,projection,3973202,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,11.5,goblin,Single Stat,375,True,2025-02-26T20:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T10:35:15-05:00,duration,11,game,49654,league,7,new_player,3828,projection_type,2,,stat_type,19,stat_average,76393,,new_player,3828,False,Ivica Zubac,https://static.prizepicks.com/images/players/NBA/Ivica_Zubac_NBA_player_D6haTAv55SBuJmZtk3fQqBHe.webp,NBA,7.0,Ivica Zubac,C,LAC,league,7,team,214
312,projection,3973205,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,21.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T12:47:11-05:00,duration,11,game,49654,league,7,new_player,3828,projection_type,2,,stat_type,19,stat_average,76393,,new_player,3828,False,Ivica Zubac,https://static.prizepicks.com/images/players/NBA/Ivica_Zubac_NBA_player_D6haTAv55SBuJmZtk3fQqBHe.webp,NBA,7.0,Ivica Zubac,C,LAC,league,7,team,214
313,projection,3973211,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,1.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Steals,Steals,pre_game,True,,2025-02-26T13:10:07-05:00,duration,11,game,49654,league,7,new_player,3828,projection_type,2,,stat_type,23,stat_average,76544,,new_player,3828,False,Ivica Zubac,https://static.prizepicks.com/images/players/NBA/Ivica_Zubac_NBA_player_D6haTAv55SBuJmZtk3fQqBHe.webp,NBA,7.0,Ivica Zubac,C,LAC,league,7,team,214
314,projection,3972938,True,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,2.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T15:18:38-05:00,duration,11,game,49654,league,7,new_player,221319,projection_type,2,,stat_type,20,stat_average,113204,,new_player,221319,False,Matas Buzelis,https://static.prizepicks.com/images/players/NBA/Matas_Buzelis_NBA_player_XvNO17DQRNhYtRc2NCRX2D0O.webp,NBA,7.0,Matas Buzelis,F,CHI,league,7,team,204
315,projection,3973210,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,0.5,goblin,Single Stat,375,True,2025-02-26T20:10:00-05:00,Steals,Steals,pre_game,True,,2025-02-26T12:03:28-05:00,duration,11,game,49654,league,7,new_player,3828,projection_type,2,,stat_type,23,stat_average,76544,,new_player,3828,False,Ivica Zubac,https://static.prizepicks.com/images/players/NBA/Ivica_Zubac_NBA_player_D6haTAv55SBuJmZtk3fQqBHe.webp,NBA,7.0,Ivica Zubac,C,LAC,league,7,team,214
316,projection,3972943,True,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,19.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T15:18:38-05:00,duration,11,game,49654,league,7,new_player,221319,projection_type,2,,stat_type,19,stat_average,99229,,new_player,221319,False,Matas Buzelis,https://static.prizepicks.com/images/players/NBA/Matas_Buzelis_NBA_player_XvNO17DQRNhYtRc2NCRX2D0O.webp,NBA,7.0,Matas Buzelis,F,CHI,league,7,team,204
317,projection,3973055,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,3.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T18:08:46-05:00,duration,11,game,49654,league,7,new_player,1724,projection_type,2,,stat_type,20,stat_average,106882,20090.0,new_player,1724,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
318,projection,3976096,True,2025-02-26T16:15:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,11.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Rebs+Asts,Rebs+Asts,pre_game,True,,2025-02-26T18:36:44-05:00,duration,11,game,49654,league,7,new_player,229255,projection_type,2,,stat_type,245,stat_average,126082,,new_player,229255,False,Zach Collins,https://static.prizepicks.com/images/players/NBA/Zach_Collins_NBA_player_0bK2ltt71r75qS0H7D57WlBd.webp,NBA,7.0,Zach Collins,F-C,CHI,league,7,team,204
319,projection,3973086,True,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,4.5,goblin,Single Stat,375,True,2025-02-26T20:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T15:18:39-05:00,duration,11,game,49654,league,7,new_player,216747,projection_type,2,,stat_type,20,stat_average,75937,,new_player,216747,False,Josh Giddey,https://static.prizepicks.com/images/players/NBA/Josh_Giddey_NBA_player_Eo2a2f7DY9A2ZP7U05U3zq8h.webp,NBA,7.0,Josh Giddey,G,CHI,league,7,team,204
320,projection,3972833,True,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,9.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T15:18:40-05:00,duration,11,game,49654,league,7,new_player,229255,projection_type,2,,stat_type,22,stat_average,125694,,new_player,229255,False,Zach Collins,https://static.prizepicks.com/images/players/NBA/Zach_Collins_NBA_player_0bK2ltt71r75qS0H7D57WlBd.webp,NBA,7.0,Zach Collins,F-C,CHI,league,7,team,204
321,projection,3973366,True,2025-02-25T10:30:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,34.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-26T15:18:40-05:00,duration,11,game,49654,league,7,new_player,10731,projection_type,2,,stat_type,106,stat_average,75921,,new_player,10731,False,Coby White,https://static.prizepicks.com/images/players/NBA/Coby_White_NBA_player_jFaNrHRlDcfSWrHVDpYBzHCB.webp,NBA,7.0,Coby White,G,CHI,league,7,team,204
322,projection,3976039,True,2025-02-26T16:15:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,11.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Rebs+Asts,Rebs+Asts,pre_game,True,,2025-02-26T16:19:53-05:00,duration,11,game,49654,league,7,new_player,10731,projection_type,2,,stat_type,245,stat_average,75929,,new_player,10731,False,Coby White,https://static.prizepicks.com/images/players/NBA/Coby_White_NBA_player_jFaNrHRlDcfSWrHVDpYBzHCB.webp,NBA,7.0,Coby White,G,CHI,league,7,team,204
323,projection,3976038,True,2025-02-26T16:15:00-05:00,,LAC,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,7.5,goblin,Single Stat,375,True,2025-02-26T20:10:00-05:00,Rebs+Asts,Rebs+Asts,pre_game,True,,2025-02-26T16:34:11-05:00,duration,11,game,49654,league,7,new_player,10731,projection_type,2,,stat_type,245,stat_average,75929,,new_player,10731,False,Coby White,https://static.prizepicks.com/images/players/NBA/Coby_White_NBA_player_jFaNrHRlDcfSWrHVDpYBzHCB.webp,NBA,7.0,Coby White,G,CHI,league,7,team,204
324,projection,3973149,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,7.5,goblin,Single Stat,375,True,2025-02-26T20:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T10:31:00-05:00,duration,11,game,49654,league,7,new_player,175245,projection_type,2,,stat_type,20,stat_average,76457,,new_player,175245,False,James Harden,https://static.prizepicks.com/images/players/NBA/James_Harden_NBA_player_zZjtn2hWhuFYAQvDf5IMSWZ0.webp,NBA,7.0,James Harden,G,LAC,league,7,team,214
325,projection,3973204,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,19.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T10:42:11-05:00,duration,11,game,49654,league,7,new_player,3828,projection_type,2,,stat_type,19,stat_average,76393,,new_player,3828,False,Ivica Zubac,https://static.prizepicks.com/images/players/NBA/Ivica_Zubac_NBA_player_D6haTAv55SBuJmZtk3fQqBHe.webp,NBA,7.0,Ivica Zubac,C,LAC,league,7,team,214
326,projection,3973060,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,4.5,goblin,Single Stat,375,True,2025-02-26T20:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T10:48:53-05:00,duration,11,game,49654,league,7,new_player,1724,projection_type,2,,stat_type,22,stat_average,106883,,new_player,1724,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
327,projection,3973054,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,2.5,goblin,Single Stat,375,True,2025-02-26T20:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T18:27:14-05:00,duration,11,game,49654,league,7,new_player,1724,projection_type,2,,stat_type,20,stat_average,106882,,new_player,1724,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
328,projection,3972991,True,2025-02-26T10:30:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,2.5,demon,Single Stat,375,True,2025-02-26T20:10:00-05:00,3-PT Made,3-PT Made,pre_game,True,,2025-02-26T11:39:41-05:00,duration,11,game,49654,league,7,new_player,217539,projection_type,2,,stat_type,31,stat_average,91732,,new_player,217539,False,Kris Dunn,https://static.prizepicks.com/images/players/NBA/Kris_Dunn_NBA_player_tJ5Hrqq0DNWwixPPj6Tgtir.webp,NBA,7.0,Kris Dunn,G,LAC,league,7,team,214
329,projection,3976069,True,2025-02-26T16:15:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,24.5,goblin,Single Stat,375,True,2025-02-26T20:10:00-05:00,Pts+Rebs,Pts+Rebs,pre_game,True,,2025-02-26T16:57:11-05:00,duration,11,game,49654,league,7,new_player,1724,projection_type,2,,stat_type,243,stat_average,106871,,new_player,1724,False,Kawhi Leonard,https://static.prizepicks.com/images/players/NBA/Kawhi_Leonard_NBA_player_snbwtwUXlKUpSdRceowleq9a.webp,NBA,7.0,Kawhi Leonard,F,LAC,league,7,team,214
330,projection,3976047,True,2025-02-26T16:15:00-05:00,,CHI,,,NBA_game_wS8zkOoh5WTUcOggDnO30G2R,True,False,False,False,29.5,goblin,Single Stat,375,True,2025-02-26T20:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-26T16:51:31-05:00,duration,11,game,49654,league,7,new_player,175245,projection_type,2,,stat_type,244,stat_average,76525,,new_player,175245,False,James Harden,https://static.prizepicks.com/images/players/NBA/James_Harden_NBA_player_zZjtn2hWhuFYAQvDf5IMSWZ0.webp,NBA,7.0,James Harden,G,LAC,league,7,team,214
331,projection,3969156,,2025-02-26T02:35:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,24.5,standard,Single Stat,400,True,2025-02-26T21:10:00-05:00,Pts+Rebs,Pts+Rebs,pre_game,True,,2025-02-26T08:36:09-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,243,stat_average,79261,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
332,projection,3974815,,2025-02-01T10:39:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,4.5,standard,Single Stat,400,True,2025-02-26T21:10:00-05:00,Free Throws Made,Free Throws Made,pre_game,True,,2025-02-26T17:16:15-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,68,stat_average,84876,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
333,projection,3969114,,2025-02-26T02:30:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,28.5,standard,Single Stat,400,True,2025-02-26T21:10:00-05:00,Pts+Rebs+Asts,Pts+Rebs+Asts,pre_game,True,,2025-02-26T19:14:45-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,106,stat_average,79243,11242.0,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
334,projection,3969080,,2025-02-25T02:25:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,4.0,standard,Single Stat,400,True,2025-02-26T21:10:00-05:00,Assists,Assists,pre_game,True,,2025-02-26T11:49:53-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,20,stat_average,79234,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
335,projection,3969204,,2025-02-26T02:40:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,7.5,standard,Single Stat,400,True,2025-02-26T21:10:00-05:00,Rebs+Asts,Rebs+Asts,pre_game,True,,2025-02-26T19:30:40-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,245,stat_average,80826,73123.0,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
336,projection,3973567,,2025-02-01T10:39:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,35.0,standard,Fantasy Score,400,True,2025-02-26T21:10:00-05:00,Fantasy Score,Fantasy Score,pre_game,True,,2025-02-26T15:01:59-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,1,,stat_type,14,stat_average,79564,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
337,projection,3974834,,2025-02-01T10:40:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,14.5,standard,Single Stat,400,True,2025-02-26T21:10:00-05:00,FG Attempted,FG Attempted,pre_game,True,,2025-02-26T14:38:41-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,386,stat_average,84885,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
338,projection,3974822,,2025-02-01T10:40:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,7.0,standard,Single Stat,400,True,2025-02-26T21:10:00-05:00,FG Made,FG Made,pre_game,True,,2025-02-26T14:26:54-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,117,stat_average,98003,,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
339,projection,3968964,,2025-02-26T01:50:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,20.5,standard,Single Stat,400,True,2025-02-26T21:10:00-05:00,Points,Points,pre_game,True,,2025-02-26T18:21:02-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,19,stat_average,79206,8232.0,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
340,projection,3969173,,2025-02-26T02:40:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,24.5,standard,Single Stat,400,True,2025-02-26T21:10:00-05:00,Pts+Asts,Pts+Asts,pre_game,True,,2025-02-26T17:09:00-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,244,stat_average,79305,7092.0,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
341,projection,3969067,,2025-02-26T02:20:00-05:00,,UTA,,,NBA_game_oYV5aUYgDSlqsHlncW6qWCbY,True,False,False,False,3.5,standard,Single Stat,400,True,2025-02-26T21:10:00-05:00,Rebounds,Rebounds,pre_game,True,,2025-02-26T19:49:49-05:00,duration,11,game,49655,league,7,new_player,54957,projection_type,2,,stat_type,22,stat_average,79228,77124.0,new_player,54957,False,DeMar DeRozan,https://static.prizepicks.com/images/players/NBA/DeMar_DeRozan__NBA_player_g3APFkJJ3uXqrX5GGHmoIeBQ.webp,NBA,7.0,DeMar DeRozan,G-F,SAC,league,7,team,204
